948;saku;26.01.20 17:00;3284;porkkanaomenaraaste (400 g porkkanaa, 300 g omenaa);
949;saku;26.01.20 17:00;7095;possu file;
950;saku;26.01.20 17:00;7090;possu nyhtöpossu;
951;saku;26.01.20 17:00;34458;punajuuri;
952;saku;26.01.20 17:00;11062;päärynä;
953;saku;26.01.20 17:00;32802;riisijäätelö;
954;saku;26.01.20 17:00;32535;riisipiirakka Fazerin rukiinen;
955;saku;26.01.20 17:00;923;rooibos;
956;saku;26.01.20 17:00;31820;ruispala;
957;saku;26.01.20 17:00;376;saksanpähkinä;
958;saku;26.01.20 17:00;34231;salaatti;46,75
959;saku;26.01.20 17:00;8007;silakkafile;79
960;saku;26.01.20 17:00;28;sinappi Turun;
961;saku;26.01.20 17:00;28;sinappi Yyterin;
962;saku;26.01.20 17:00;3230;sipuli;
963;saku;26.01.20 17:00;4407;sorbetti, oma, mansikka-mustikka;56
964;saku;26.01.20 17:00;32502;suklaa daim;18
965;saku;26.01.20 17:00;32502;suklaa dumle;7
966;saku;26.01.20 17:00;33;suklaa fazerin sininen;7
967;saku;26.01.20 17:00;33;suklaa fazerina;7
968;saku;26.01.20 17:00;33889;suklaa geisha;
969;saku;26.01.20 17:00;33889;suklaa Lindtin pähkinäsuklaa;
970;saku;26.01.20 17:00;32695;suklaa marianne;
971;saku;26.01.20 17:00;33542;suklaa raaka;
972;saku;26.01.20 17:00;32;suklaa, kasztanki;
973;saku;26.01.20 17:00;31880;taikaruis;
974;saku;26.01.20 17:00;352;tomaatti;37,75
975;saku;26.01.20 17:00;448;vadelma;
976;saku;26.01.20 17:00;450;vadelmahillo Meritalo;
977;saku;26.01.20 17:00;11727;vaniljajogurtti;
978;saku;26.01.20 17:00;663;vaniljajäätelö;
979;saku;26.01.20 17:00;30450;viilis vanilja;
980;saku;26.01.20 17:00;423;viinirypäle;7,5
981;saku;26.01.20 17:00;11130;Viola raputuorejuusto;
982;saku;26.01.20 17:00;500;voi;
983;saku;26.01.20 17:00;62;xylitolpastilli;
984;saku;26.01.20 20:30;471;ananas säilyke;
985;saku;26.01.20 20:30;11057;avokado;
986;saku;26.01.20 20:30;11049;banaani;
987;saku;26.01.20 20:30;30602;bataatti keitetty;
988;saku;26.01.20 20:30;788;broilerin maksa;
989;saku;26.01.20 20:30;11086;cashewpähkinä;
990;saku;26.01.20 20:30;40008;chiansiemen;
991;saku;26.01.20 20:30;3334;herkkusieni;
992;saku;26.01.20 20:30;32971;herkkusieni tuorejuustotäytteinen, pekoniin kääritty (400 g herkkusieniä, 120 g tuorejuustoa, 170 g pekonia);
993;saku;26.01.20 20:30;4;hunaja;
994;saku;26.01.20 20:30;5006;Hyvä apaja -remouladekastike;
995;saku;26.01.20 20:30;33697;jogurtti maustamaton;
996;saku;26.01.20 20:30;32599;jogurtti thaimaa;
997;saku;26.01.20 20:30;32599;jogurtti vadelma;
998;saku;26.01.20 20:30;31821;jälkiuunileipä Oululaisen;
999;saku;26.01.20 20:30;20;kaakaojauhe;
1000;saku;26.01.20 20:30;33542;kaakaomassa;
1001;saku;26.01.20 20:30;32454;karjalanpaisti;
1002;saku;26.01.20 20:30;5;karkki;
1003;saku;26.01.20 20:30;34574;kaura-suklaakeksi omatekoinen vähäsokerinen;
1004;saku;26.01.20 20:30;631;kerma;
1005;saku;26.01.20 20:30;684;kevytmaito;233
1006;saku;26.01.20 20:30;11050;kiivi;
1007;saku;26.01.20 20:30;32409;kinkku Atrian ylikypsä;
1008;saku;26.01.20 20:30;32409;kinkku savusauna Korpela;
1009;saku;26.01.20 20:30;8089;kirjolohi;
1010;saku;26.01.20 20:30;31653;kismet;
1011;saku;26.01.20 20:30;34997;kollageeni;
1012;saku;26.01.20 20:30;65;ksylitolipurukumi;
1013;saku;26.01.20 20:30;346;kurkku;
1014;saku;26.01.20 20:30;7065;lasagne;
1015;saku;26.01.20 20:30;33215;leipä Pirjon pakarin täysjyväkauraleipä;
1016;saku;26.01.20 20:30;33564;lohi uunissa;
1017;saku;26.01.20 20:30;11053;luumu;
1018;saku;26.01.20 20:30;28962;maissi esikeitetty;
1019;saku;26.01.20 20:30;30327;makkara kivikylän huiluntuhti;
1020;saku;26.01.20 20:30;30372;maksamakkara HK herkku;
1021;saku;26.01.20 20:30;30372;maksamousse;
1022;saku;26.01.20 20:30;11046;mandariini;31
1023;saku;26.01.20 20:30;379;manteli;
1024;saku;26.01.20 20:30;34140;MCT-öljy;
1025;saku;26.01.20 20:30;461;mehu Ekström;
1026;saku;26.01.20 20:30;461;mehu saunajuoma;
1027;saku;26.01.20 20:30;450;mesimarjahillo;
1028;saku;26.01.20 20:30;32251;muikkusydänpekonivuoka;
1029;saku;26.01.20 20:30;40001;mulperi;
1030;saku;26.01.20 20:30;8509;munavoi;
1031;saku;26.01.20 20:30;40002;muro Crunchy bran;
1032;saku;26.01.20 20:30;32849;muro Elovena;
1033;saku;26.01.20 20:30;32098;muro Fitness;
1034;saku;26.01.20 20:30;33568;muro Paulan pähkinä;
1035;saku;26.01.20 20:30;33630;muro Pauluns;
1036;saku;26.01.20 20:30;32697;muro Start;
1037;saku;26.01.20 20:30;32664;oivariini;
1038;saku;26.01.20 20:30;536;oliiviöljy;
1039;saku;26.01.20 20:30;536;oliiviöljy;
1040;saku;26.01.20 20:30;641;oltermanni;
1041;saku;26.01.20 20:30;11061;omena;
1042;saku;26.01.20 20:30;33928;omenahillo, oma;
1043;saku;26.01.20 20:30;386;paprika;
1044;saku;26.01.20 20:30;388;paprika keltainen;
