PERSON;ID;BESTLOC;GRAMS;portion;EUFDNAME
paula;222;0.01;5;0.0005;MO
paula;222;0;5;0;MYRIC
paula;222;10;5;0;NA
paula;222;25.48;5;1.274;NACL
paula;222;1.2;5;0.06;NIA
paula;222;8.715;5;0.43575;NIAEQ
paula;222;3.87;5;0.1935;NT
paula;222;0;5;0;OA
paula;222;490;5;24;P
paula;222;20;5;1;PROT
paula;222;1.6;5;0.08;PSACNCS
paula;222;0;5;0;QUERCE
paula;222;0;5;0;RETOL
paula;222;0.2;5;0.01;RIBF
paula;222;11;5;0;SE
paula;222;14.2;5;0.71;STARCH
paula;222;117.6;5;5.88;STERT
paula;222;4.6;5;0.23;SUCS
paula;222;4.6;5;0.23;SUGAR
paula;222;0;5;0;SUGOH
paula;222;0.2;5;0.01;THIA
